,ODO % sat_chesa,ODO mg/L_chesa,Temp °C_chesa,SpCond µS/cm_chesa,Turbidity NTU_chesa,pH_chesa,ORP mV_chesa,Depth m_chesa,ODO % sat_charl,ODO mg/L_charl,Temp °C_charl,SpCond µS/cm_charl,Turbidity NTU_charl,pH_charl,ORP mV_charl,Depth m_charl,Discharge,Gage height
2018-01-14 06:00:00,126.21666666666665,16.8,2.595,150.63333333333333,100.81666666666666,6.2749999999999995,281.28333333333336,1.0,107.00000000000001,6.585,2.8366666666666664,149.55,16.165000000000003,6.714999999999999,156.3166666666667,1.0,52370.833333333336,22.254166666666663
2018-01-14 12:00:00,128.68333333333337,17.22,2.398333333333333,135.46666666666667,91.735,6.203333333333333,283.0833333333333,1.0,109.56666666666666,7.558333333333334,2.545,132.39999999999998,14.56,6.618333333333332,163.16666666666666,1.0,53408.333333333336,22.15833333333333
2018-01-14 18:00:00,129.7,17.395,2.315,148.13333333333333,96.29833333333333,6.255,279.46666666666664,1.0,112.21666666666668,8.409999999999998,2.4483333333333337,118.86666666666667,29.831666666666667,6.573333333333333,164.48333333333332,1.0,59991.666666666664,23.255416666666672
2018-01-15 00:00:00,130.45000000000002,17.711666666666666,1.8683333333333334,155.98333333333332,129.35,6.261666666666667,286.2,1.0,112.26666666666667,7.8133333333333335,2.2566666666666664,132.13333333333335,0.0,6.573333333333333,158.51666666666665,1.0,61225.0,23.364166666666673
2018-01-15 06:00:00,130.46666666666667,18.220000000000002,0.8466666666666667,167.33333333333334,104.93833333333335,6.23,289.74999999999994,1.0,112.51666666666665,7.588333333333334,1.7833333333333332,139.36666666666665,0.0,6.615000000000001,157.08333333333334,1.0,54900.0,22.7975
2018-01-15 12:00:00,131.71666666666667,18.543333333333333,0.5466666666666666,164.48333333333332,89.27500000000002,6.203333333333333,289.48333333333335,1.0,112.26666666666667,7.3066666666666675,0.9183333333333333,148.71666666666667,0.0,6.621666666666667,153.89999999999998,1.0,47416.666666666664,21.71291666666666
2018-01-15 18:00:00,131.96666666666667,18.485,0.7266666666666667,161.11666666666667,95.50999999999999,6.2316666666666665,284.75,1.0,113.71666666666668,7.428333333333335,0.7966666666666667,148.70000000000002,21.948333333333334,6.636666666666667,151.9333333333333,1.0,39500.0,20.697916666666668
2018-01-16 00:00:00,130.20000000000002,18.103333333333335,1.0,153.0,91.89166666666665,6.218333333333333,285.99999999999994,1.0,113.68333333333332,7.593333333333333,0.7366666666666667,145.4333333333333,22.948333333333334,6.600000000000001,149.95000000000002,1.0,37941.666666666664,20.51958333333333
2018-01-16 06:00:00,129.18333333333334,17.828333333333333,1.2700000000000002,144.28333333333333,64.00166666666667,6.193333333333334,288.63333333333327,1.0,113.06666666666666,7.741666666666667,0.86,140.91666666666666,73.05,6.576666666666667,150.08333333333334,1.0,31145.833333333332,19.809583333333336
2018-01-16 12:00:00,128.98333333333332,17.68,1.515,141.3166666666667,65.53,6.191666666666666,289.3,1.0,111.8,7.966666666666668,1.0716666666666665,133.48333333333332,60.870000000000005,6.5616666666666665,149.85000000000002,1.0,32475.0,20.10166666666667
2018-01-16 18:00:00,128.41666666666666,17.578333333333333,1.5616666666666668,138.29999999999998,60.50000000000001,6.176666666666667,288.8666666666666,1.0,111.44999999999999,8.23,1.3,126.48333333333335,57.788333333333334,6.555,149.9333333333333,1.0,29829.166666666668,19.821666666666665
2018-01-17 00:00:00,126.56666666666668,17.34,1.5383333333333333,135.15,59.669999999999995,6.138333333333333,292.40000000000003,1.0,110.86666666666667,8.211666666666668,1.3283333333333334,125.83333333333333,56.595,6.5249999999999995,151.15,1.0,28525.0,19.654999999999998
2018-01-17 06:00:00,125.16666666666667,17.186666666666667,1.4533333333333331,130.73333333333332,57.61166666666666,6.091666666666668,294.81666666666666,1.0,110.28333333333332,8.348333333333333,1.2683333333333333,122.43333333333334,52.82666666666666,6.489999999999999,154.35,1.0,30295.833333333332,19.89625
2018-01-17 12:00:00,125.48333333333333,17.255,1.3999999999999997,130.95000000000002,54.248333333333335,6.073333333333333,296.65000000000003,1.0,108.96666666666668,8.48,1.2533333333333334,117.71666666666665,50.63333333333333,6.456666666666666,156.0,1.0,28454.166666666668,19.839166666666667
2018-01-17 18:00:00,125.56666666666666,17.263333333333332,1.4166666666666667,128.43333333333334,50.160000000000004,6.081666666666667,295.3833333333334,1.0,108.78333333333335,8.585,1.3399999999999999,114.91666666666667,47.699999999999996,6.468333333333333,155.91666666666669,1.0,26141.666666666668,19.399166666666666
2018-01-18 00:00:00,125.93333333333334,17.37333333333333,1.2883333333333333,129.49999999999997,44.578333333333326,6.063333333333333,299.84999999999997,1.0,108.61666666666666,8.628333333333332,1.2483333333333333,114.25,45.974999999999994,6.418333333333333,156.5,1.0,20162.5,19.071666666666662
2018-01-18 06:00:00,125.71666666666668,17.44666666666667,1.07,133.21666666666667,42.31666666666667,6.038333333333334,305.5333333333333,1.0,108.21666666666664,8.651666666666667,1.1033333333333333,113.73333333333333,46.175000000000004,6.390000000000001,157.65,1.0,19145.833333333332,19.18041666666667
2018-01-18 12:00:00,125.03333333333335,17.455000000000002,0.8566666666666666,132.4666666666667,42.81333333333333,6.035,307.8666666666667,1.0,108.61666666666667,8.673333333333334,0.985,114.51666666666667,40.861666666666665,6.453333333333334,159.83333333333334,1.0,17012.5,18.840833333333336
2018-01-18 18:00:00,125.48333333333333,17.48333333333333,0.9249999999999999,131.85,48.09833333333333,6.03,309.15000000000003,1.0,109.51666666666667,8.635,1.175,115.86666666666666,38.835,6.578333333333333,163.11666666666667,1.0,15766.666666666666,18.692500000000003
2018-01-19 00:00:00,125.23333333333333,17.505,0.8183333333333332,133.71666666666667,46.135,5.993333333333333,314.65000000000003,1.0,109.61666666666666,8.569999999999999,1.1366666666666667,117.51666666666665,32.07999999999999,6.428333333333334,156.43333333333334,1.0,17666.666666666668,19.019583333333333
2018-01-19 06:00:00,124.75,17.46166666666667,0.7599999999999999,139.15,41.23166666666667,5.97,320.25,1.0,108.88333333333334,8.485000000000001,0.8516666666666666,119.41666666666667,34.80833333333333,6.403333333333333,156.79999999999998,1.0,13245.833333333334,18.475833333333338
2018-01-19 12:00:00,121.66666666666669,17.791666666666664,-0.6616666666666666,83.25,10.995000000000005,6.141666666666667,266.13333333333327,1.0,108.45,8.568333333333333,0.6616666666666667,117.93333333333334,33.541666666666664,6.478333333333333,159.71666666666667,1.0,13520.833333333334,18.730833333333333
2018-01-19 18:00:00,117.61666666666667,16.799999999999997,0.051666666666666666,105.8,-1.0999999999999999,5.989999999999999,254.26666666666665,1.0,108.64999999999999,8.486666666666666,0.9233333333333333,118.64999999999999,31.69,6.6000000000000005,165.81666666666666,1.0,11792.5,18.521666666666665
